user_id,appointment_id,center_id,service_type,day_of_week,hour,previous_no_show_count,notification_sent,no_show
11988,4218,Center_4,بدل تالف,Mon,13,1,0,0
24256,4219,Center_2,تجديد,Sat,8,0,1,0
97728,4220,Center_2,إصدار,Fri,13,1,0,0
38230,4221,Center_1,توثيق,Wed,21,2,0,0
69778,4222,Center_2,توثيق,Sun,14,1,1,0
55833,4223,Center_4,توثيق,Sun,13,1,1,0
32625,4224,Center_2,توثيق,Sat,11,0,0,1
42088,4225,Center_4,إصدار,Fri,13,2,1,0
89650,4226,Center_3,بدل تالف,Tue,9,1,1,0
51167,4227,Center_3,بدل تالف,Wed,8,0,1,0
81291,4228,Center_3,إصدار,Sun,21,1,1,0
75303,4229,Center_2,توثيق,Tue,13,2,1,0
86361,4230,Center_1,بدل تالف,Fri,8,0,0,0
98229,4231,Center_4,إصدار,Mon,17,1,0,0
14117,4232,Center_3,تجديد,Thu,11,3,0,0
70710,4233,Center_4,إصدار,Wed,13,1,1,0
77054,4234,Center_1,توثيق,Wed,13,1,1,1
40949,4235,Center_4,توثيق,Thu,15,1,0,0
32547,4236,Center_4,توثيق,Mon,19,0,1,0
91882,4237,Center_3,تجديد,Sun,18,2,0,0
78136,4238,Center_4,بدل تالف,Fri,20,1,0,1
74619,4239,Center_3,توثيق,Wed,8,3,1,1
71842,4240,Center_1,تجديد,Sat,8,2,1,0
36990,4241,Center_3,إصدار,Sat,18,4,1,1
26193,4242,Center_4,بدل تالف,Sat,15,1,0,0
40109,4243,Center_1,بدل تالف,Thu,20,1,1,0
29233,4244,Center_2,إصدار,Wed,12,1,1,0
91730,4245,Center_2,بدل تالف,Sun,12,2,1,0
44510,4246,Center_1,إصدار,Thu,17,0,0,1
11306,4247,Center_1,تجديد,Tue,10,1,0,0
13849,4248,Center_4,توثيق,Sun,17,3,1,0
22360,4249,Center_2,تجديد,Tue,20,1,0,0
55800,4250,Center_1,توثيق,Fri,17,4,0,1
46963,4251,Center_2,بدل تالف,Wed,16,1,0,0
64330,4252,Center_2,إصدار,Fri,17,2,1,0
61707,4253,Center_4,إصدار,Mon,15,1,0,0
28689,4254,Center_1,تجديد,Tue,17,3,1,0
39084,4255,Center_3,تجديد,Tue,19,2,0,0
50387,4256,Center_1,بدل تالف,Sun,15,2,1,0
84816,4257,Center_2,إصدار,Wed,10,0,1,1
12642,4258,Center_3,توثيق,Sun,20,0,1,0
52137,4259,Center_3,بدل تالف,Wed,18,2,0,0
89832,4260,Center_2,بدل تالف,Fri,16,0,1,0
65561,4261,Center_3,بدل تالف,Tue,12,1,1,0
72260,4262,Center_3,إصدار,Mon,8,2,1,1
25438,4263,Center_1,تجديد,Thu,9,0,0,0
58442,4264,Center_2,إصدار,Wed,19,4,1,0
12994,4265,Center_4,توثيق,Tue,14,0,0,0
11813,4266,Center_3,إصدار,Thu,20,3,0,1
94381,4267,Center_2,توثيق,Thu,8,1,1,0
65276,4268,Center_1,توثيق,Mon,9,0,0,0
51243,4269,Center_1,توثيق,Sun,12,0,1,0
72912,4270,Center_1,إصدار,Sun,12,3,1,1
70272,4271,Center_3,توثيق,Wed,13,1,1,0
52051,4272,Center_4,توثيق,Wed,13,0,0,1
88854,4273,Center_1,بدل تالف,Wed,21,1,1,0
92736,4274,Center_4,بدل تالف,Sun,18,2,1,0
75618,4275,Center_2,إصدار,Wed,20,1,1,0
11920,4276,Center_1,بدل تالف,Tue,16,1,1,0
87219,4277,Center_3,بدل تالف,Thu,19,2,1,0
86872,4278,Center_1,تجديد,Sat,14,0,1,0
91132,4279,Center_3,إصدار,Sat,15,1,1,0
12093,4280,Center_2,إصدار,Wed,12,2,1,0
22905,4281,Center_4,بدل تالف,Tue,16,1,0,0
34351,4282,Center_4,إصدار,Tue,9,1,0,1
40981,4283,Center_4,إصدار,Tue,14,1,1,0
83903,4284,Center_1,إصدار,Thu,9,0,0,0
80821,4285,Center_1,إصدار,Mon,15,1,1,0
92289,4286,Center_2,بدل تالف,Fri,20,1,0,0
94021,4287,Center_4,تجديد,Thu,19,1,1,1
88513,4288,Center_2,بدل تالف,Tue,12,1,1,0
29874,4289,Center_3,تجديد,Sun,18,3,0,1
60931,4290,Center_1,إصدار,Fri,15,1,1,0
17674,4291,Center_4,توثيق,Sun,12,0,1,0
60516,4292,Center_1,إصدار,Tue,10,0,1,0
70686,4293,Center_4,إصدار,Sat,10,0,1,0
79212,4294,Center_4,توثيق,Mon,13,0,1,1
12426,4295,Center_1,إصدار,Thu,18,1,0,0
78498,4296,Center_1,إصدار,Sun,14,1,1,0
39943,4297,Center_2,توثيق,Fri,18,1,1,0
76395,4298,Center_1,إصدار,Sun,14,2,0,0
54816,4299,Center_1,إصدار,Fri,10,2,1,0
14138,4300,Center_1,تجديد,Sun,9,2,1,0
85945,4301,Center_3,بدل تالف,Thu,12,0,1,0
14017,4302,Center_3,إصدار,Mon,20,0,0,1
20451,4303,Center_3,إصدار,Tue,10,2,1,0
72956,4304,Center_2,إصدار,Mon,14,0,0,0
20278,4305,Center_2,تجديد,Tue,18,1,1,0
53764,4306,Center_4,إصدار,Wed,18,3,1,0
11134,4307,Center_2,بدل تالف,Sun,20,0,0,0
72943,4308,Center_1,توثيق,Thu,10,0,0,0
64318,4309,Center_4,تجديد,Fri,15,1,0,1
70128,4310,Center_1,توثيق,Sat,14,1,0,1
98056,4311,Center_4,تجديد,Mon,18,1,0,0
31869,4312,Center_2,إصدار,Thu,15,2,1,1
15039,4313,Center_3,تجديد,Mon,19,1,0,0
31281,4314,Center_1,إصدار,Thu,20,0,1,1
20442,4315,Center_4,توثيق,Sun,19,1,0,1
83788,4316,Center_3,توثيق,Fri,8,1,1,0
37586,4317,Center_1,بدل تالف,Sun,19,1,1,0
63053,4318,Center_1,بدل تالف,Thu,14,1,1,0
60489,4319,Center_3,تجديد,Sat,11,3,1,0
93104,4320,Center_2,تجديد,Sat,16,4,0,1
96346,4321,Center_3,إصدار,Sun,11,1,1,0
77087,4322,Center_2,توثيق,Thu,11,1,1,1
22625,4323,Center_4,توثيق,Tue,10,1,1,0
44397,4324,Center_2,تجديد,Sun,8,1,1,0
68671,4325,Center_4,توثيق,Sat,10,4,0,1
76897,4326,Center_4,بدل تالف,Sun,17,1,1,1
36149,4327,Center_4,تجديد,Sat,12,0,1,0
70030,4328,Center_4,بدل تالف,Wed,19,2,1,1
79906,4329,Center_1,إصدار,Tue,17,1,0,0
15283,4330,Center_4,بدل تالف,Thu,8,2,1,1
17610,4331,Center_1,تجديد,Sat,9,0,1,0
53326,4332,Center_1,بدل تالف,Thu,8,0,0,0
24924,4333,Center_4,بدل تالف,Fri,15,0,0,0
86162,4334,Center_2,تجديد,Fri,16,0,1,0
10869,4335,Center_2,إصدار,Mon,14,1,1,0
11014,4336,Center_3,بدل تالف,Mon,8,1,0,0
20103,4337,Center_1,تجديد,Thu,11,2,1,0
92522,4338,Center_1,بدل تالف,Tue,15,0,0,1
43458,4339,Center_2,بدل تالف,Tue,16,1,1,0
92409,4340,Center_1,توثيق,Mon,11,2,0,0
33248,4341,Center_2,بدل تالف,Thu,9,2,1,0
99160,4342,Center_3,إصدار,Thu,9,0,1,0
53516,4343,Center_4,بدل تالف,Thu,11,4,0,1
39061,4344,Center_4,تجديد,Thu,15,0,1,0
34170,4345,Center_4,تجديد,Thu,13,1,0,0
18024,4346,Center_3,توثيق,Wed,17,0,1,0
92214,4347,Center_1,توثيق,Fri,15,3,1,1
95947,4348,Center_3,بدل تالف,Wed,18,0,1,0
53803,4349,Center_1,توثيق,Sat,9,2,1,1
29296,4350,Center_1,إصدار,Tue,10,2,1,0
96664,4351,Center_4,توثيق,Mon,17,3,1,1
28257,4352,Center_2,تجديد,Thu,13,0,0,0
22855,4353,Center_2,توثيق,Thu,17,1,0,0
95178,4354,Center_4,إصدار,Fri,8,1,1,1
30025,4355,Center_1,إصدار,Tue,21,1,0,0
14458,4356,Center_3,توثيق,Mon,13,3,1,0
73610,4357,Center_4,توثيق,Mon,18,1,0,0
80843,4358,Center_4,توثيق,Sat,13,1,1,0
93961,4359,Center_3,تجديد,Tue,19,0,1,0
59831,4360,Center_1,تجديد,Wed,8,2,1,0
53427,4361,Center_4,إصدار,Fri,21,2,0,0
48506,4362,Center_4,توثيق,Tue,21,0,1,0
15668,4363,Center_1,بدل تالف,Fri,10,1,0,1
57195,4364,Center_3,إصدار,Fri,8,1,1,0
83233,4365,Center_3,تجديد,Mon,20,1,1,0
34417,4366,Center_2,إصدار,Wed,13,1,1,0
91982,4367,Center_2,تجديد,Mon,16,2,1,0
20751,4368,Center_3,بدل تالف,Fri,13,0,1,0
56218,4369,Center_2,توثيق,Tue,19,4,0,1
17352,4370,Center_2,توثيق,Fri,20,2,0,0
89052,4371,Center_1,توثيق,Mon,19,2,0,0
98835,4372,Center_4,بدل تالف,Thu,21,1,1,0
38927,4373,Center_2,بدل تالف,Sun,19,1,0,0
51094,4374,Center_2,بدل تالف,Fri,18,0,1,0
64122,4375,Center_1,بدل تالف,Wed,13,4,1,0
39493,4376,Center_3,تجديد,Thu,9,1,0,0
83539,4377,Center_2,إصدار,Sat,8,0,0,0
41707,4378,Center_4,بدل تالف,Sun,11,4,1,1
78814,4379,Center_2,تجديد,Thu,20,1,1,0
17296,4380,Center_4,إصدار,Mon,18,0,0,0
35398,4381,Center_3,إصدار,Tue,21,0,1,0
45842,4382,Center_2,بدل تالف,Fri,16,0,0,0
23261,4383,Center_4,بدل تالف,Mon,8,2,1,0
86709,4384,Center_4,إصدار,Sat,14,0,1,0
66704,4385,Center_4,إصدار,Tue,10,1,1,0
77173,4386,Center_3,تجديد,Wed,16,1,1,0
41781,4387,Center_4,بدل تالف,Wed,9,1,1,1
23652,4388,Center_1,إصدار,Mon,9,4,1,0
15103,4389,Center_3,إصدار,Sun,14,0,0,0
35500,4390,Center_4,توثيق,Tue,15,3,1,0
45529,4391,Center_3,بدل تالف,Thu,8,2,0,0
28452,4392,Center_3,تجديد,Sun,16,3,0,0
59393,4393,Center_1,تجديد,Mon,14,0,1,0
41174,4394,Center_4,توثيق,Thu,10,0,1,0
74450,4395,Center_3,بدل تالف,Thu,20,2,1,1
45436,4396,Center_3,تجديد,Tue,21,0,0,1
57406,4397,Center_4,توثيق,Wed,14,0,1,0
73059,4398,Center_1,تجديد,Wed,19,1,1,0
25954,4399,Center_2,تجديد,Mon,21,1,1,0
92722,4400,Center_4,توثيق,Tue,19,1,1,0
22356,4401,Center_2,إصدار,Thu,21,2,0,0
12187,4402,Center_4,إصدار,Mon,20,0,1,0
87243,4403,Center_4,تجديد,Wed,13,1,1,0
45098,4404,Center_3,بدل تالف,Thu,15,0,1,0
31225,4405,Center_4,بدل تالف,Thu,15,4,0,1
13606,4406,Center_1,بدل تالف,Sat,21,2,0,1
67620,4407,Center_1,توثيق,Sun,8,3,1,1
42828,4408,Center_4,تجديد,Mon,11,2,1,0
36489,4409,Center_3,توثيق,Thu,9,0,1,0
24387,4410,Center_3,بدل تالف,Sat,15,1,1,0
79463,4411,Center_2,توثيق,Wed,15,0,0,0
81832,4412,Center_4,إصدار,Fri,10,0,0,0
12591,4413,Center_2,بدل تالف,Mon,20,2,1,0
58516,4414,Center_3,بدل تالف,Wed,11,1,1,0
72061,4415,Center_1,إصدار,Fri,20,0,1,0
76736,4416,Center_3,إصدار,Wed,8,0,1,0
91257,4417,Center_1,تجديد,Mon,11,1,1,0
71753,4418,Center_2,توثيق,Sat,12,0,1,0
94774,4419,Center_3,تجديد,Mon,19,1,1,0
21087,4420,Center_1,تجديد,Fri,15,0,0,0
40816,4421,Center_2,تجديد,Fri,11,2,1,0
33408,4422,Center_3,تجديد,Fri,19,0,0,1
10136,4423,Center_4,إصدار,Thu,12,2,1,0
27413,4424,Center_3,إصدار,Wed,10,2,1,0
69500,4425,Center_2,توثيق,Tue,10,0,1,0
94514,4426,Center_3,توثيق,Wed,12,5,1,0
66358,4427,Center_2,توثيق,Thu,9,1,1,0
76197,4428,Center_1,إصدار,Fri,8,1,1,0
42854,4429,Center_3,بدل تالف,Mon,12,2,1,0
86240,4430,Center_2,بدل تالف,Sat,17,3,0,1
26322,4431,Center_2,توثيق,Wed,21,3,1,1
16968,4432,Center_4,بدل تالف,Sat,20,2,1,0
37518,4433,Center_1,تجديد,Thu,8,1,0,0
61925,4434,Center_4,توثيق,Sat,21,0,1,1
69848,4435,Center_4,بدل تالف,Sun,21,0,1,0
11700,4436,Center_3,تجديد,Thu,12,0,0,0
33199,4437,Center_2,تجديد,Sat,11,2,1,0
54589,4438,Center_2,تجديد,Wed,20,1,0,1
42115,4439,Center_2,تجديد,Wed,17,2,1,1
71934,4440,Center_3,بدل تالف,Mon,20,0,1,0
64316,4441,Center_3,إصدار,Mon,18,0,1,0
15520,4442,Center_1,تجديد,Fri,20,0,0,1
46455,4443,Center_4,توثيق,Sat,15,0,1,0
96465,4444,Center_1,بدل تالف,Thu,9,2,1,0
51605,4445,Center_1,تجديد,Thu,14,1,1,0
24955,4446,Center_3,توثيق,Tue,15,3,1,1
54049,4447,Center_2,تجديد,Fri,12,0,1,0
23917,4448,Center_3,إصدار,Thu,21,0,1,0
80293,4449,Center_3,تجديد,Fri,10,1,1,0
88581,4450,Center_3,إصدار,Thu,13,2,1,0
74925,4451,Center_1,توثيق,Wed,20,2,0,0
80269,4452,Center_2,بدل تالف,Sat,8,3,0,1
40954,4453,Center_3,تجديد,Thu,10,0,0,1
82617,4454,Center_1,إصدار,Mon,16,1,0,1
51458,4455,Center_3,توثيق,Wed,18,0,1,0
99037,4456,Center_4,تجديد,Sun,17,2,1,0
31113,4457,Center_2,تجديد,Fri,20,3,0,0
53939,4458,Center_1,تجديد,Thu,12,1,1,0
39345,4459,Center_4,إصدار,Mon,13,0,0,0
56313,4460,Center_3,بدل تالف,Thu,16,0,1,0
79166,4461,Center_4,توثيق,Sun,18,3,0,0
57861,4462,Center_4,إصدار,Wed,9,2,0,0
59298,4463,Center_1,بدل تالف,Tue,14,2,0,1
57221,4464,Center_2,توثيق,Fri,13,1,0,0
54942,4465,Center_2,إصدار,Sat,18,0,1,0
13453,4466,Center_1,إصدار,Sat,19,0,1,0
64935,4467,Center_3,بدل تالف,Tue,16,1,0,0
53370,4468,Center_4,توثيق,Sat,18,1,0,0
18328,4469,Center_2,بدل تالف,Thu,8,1,1,1
25534,4470,Center_2,بدل تالف,Thu,21,2,1,1
95280,4471,Center_4,إصدار,Sat,11,2,1,1
94925,4472,Center_3,بدل تالف,Fri,18,3,1,1
46320,4473,Center_4,تجديد,Sun,10,1,1,0
59170,4474,Center_1,تجديد,Sat,8,0,1,0
90201,4475,Center_1,تجديد,Sun,11,2,0,0
18640,4476,Center_3,تجديد,Sat,17,1,1,0
40049,4477,Center_2,توثيق,Thu,20,0,1,0
15618,4478,Center_2,بدل تالف,Sat,13,1,1,0
66053,4479,Center_3,بدل تالف,Mon,8,1,0,0
11920,4480,Center_3,تجديد,Fri,16,0,1,0
53937,4481,Center_1,توثيق,Fri,12,1,0,0
79724,4482,Center_1,بدل تالف,Fri,10,0,1,0
22207,4483,Center_3,تجديد,Tue,16,0,1,0
75774,4484,Center_2,إصدار,Mon,17,1,1,0
42972,4485,Center_4,بدل تالف,Sat,19,0,0,0
20799,4486,Center_4,إصدار,Sun,18,1,1,0
81088,4487,Center_4,بدل تالف,Sat,8,2,1,0
38916,4488,Center_1,بدل تالف,Fri,21,2,0,0
80463,4489,Center_3,بدل تالف,Wed,9,0,1,0
86700,4490,Center_2,إصدار,Wed,21,1,1,0
47158,4491,Center_1,توثيق,Wed,20,0,1,0
94607,4492,Center_3,إصدار,Wed,15,1,1,0
81696,4493,Center_3,تجديد,Fri,10,1,1,0
71510,4494,Center_4,توثيق,Sat,17,0,0,1
68692,4495,Center_4,إصدار,Wed,16,0,1,0
71744,4496,Center_2,إصدار,Tue,12,1,1,0
25810,4497,Center_2,تجديد,Sat,16,2,0,0
15126,4498,Center_4,إصدار,Mon,19,4,0,1
40009,4499,Center_4,توثيق,Sat,8,1,1,0
10192,4500,Center_3,إصدار,Sun,12,1,1,0
46413,4501,Center_2,توثيق,Fri,19,3,1,1
22816,4502,Center_3,تجديد,Fri,11,1,0,0
49082,4503,Center_2,توثيق,Tue,14,2,0,0
75048,4504,Center_2,إصدار,Sat,18,2,1,0
60940,4505,Center_1,تجديد,Mon,8,0,1,0
42130,4506,Center_4,توثيق,Sun,10,1,1,0
50142,4507,Center_1,توثيق,Thu,12,1,0,0
46468,4508,Center_2,بدل تالف,Sun,15,0,1,0
40698,4509,Center_3,بدل تالف,Mon,21,3,1,0
20655,4510,Center_2,إصدار,Fri,15,1,1,1
57897,4511,Center_1,بدل تالف,Thu,10,0,1,0
40075,4512,Center_4,إصدار,Mon,18,0,1,0
19359,4513,Center_3,تجديد,Mon,12,0,1,0
52056,4514,Center_2,توثيق,Fri,19,1,1,0
61831,4515,Center_2,تجديد,Mon,16,1,1,0
69191,4516,Center_4,تجديد,Fri,18,0,1,0
43272,4517,Center_2,بدل تالف,Wed,9,2,0,0
24671,4518,Center_2,توثيق,Tue,19,1,0,1
37048,4519,Center_4,تجديد,Mon,18,1,0,0
86274,4520,Center_1,توثيق,Wed,14,2,1,0
35963,4521,Center_1,توثيق,Sat,14,0,1,0
53954,4522,Center_1,تجديد,Sun,9,2,0,0
82309,4523,Center_1,توثيق,Fri,13,1,1,1
10717,4524,Center_3,إصدار,Fri,15,3,1,0
21676,4525,Center_3,توثيق,Sat,20,1,1,1
14434,4526,Center_4,إصدار,Sat,10,1,1,0
59810,4527,Center_4,إصدار,Thu,16,0,1,0
14994,4528,Center_4,إصدار,Wed,15,1,0,1
14234,4529,Center_3,تجديد,Wed,19,1,0,0
79300,4530,Center_2,إصدار,Mon,21,2,1,0
53949,4531,Center_3,توثيق,Mon,10,1,1,0
47405,4532,Center_1,بدل تالف,Wed,14,0,1,0
44872,4533,Center_1,بدل تالف,Tue,15,6,1,0
52215,4534,Center_2,بدل تالف,Thu,8,1,1,0
33185,4535,Center_4,إصدار,Thu,10,0,1,0
53442,4536,Center_3,تجديد,Mon,17,2,1,0
61759,4537,Center_2,إصدار,Thu,19,0,1,0
51153,4538,Center_2,بدل تالف,Sat,16,0,0,0
87535,4539,Center_3,توثيق,Mon,14,0,1,0
12581,4540,Center_2,إصدار,Mon,8,2,0,0
61717,4541,Center_4,بدل تالف,Tue,12,1,0,0
12763,4542,Center_3,توثيق,Wed,19,1,1,0
65480,4543,Center_3,تجديد,Tue,21,1,1,0
48759,4544,Center_2,توثيق,Fri,18,0,1,0
86067,4545,Center_4,تجديد,Mon,17,4,1,0
35307,4546,Center_4,توثيق,Tue,10,2,0,1
21064,4547,Center_1,تجديد,Thu,9,3,1,0
86848,4548,Center_3,تجديد,Mon,20,3,1,1
47548,4549,Center_1,تجديد,Tue,21,2,1,0
46945,4550,Center_4,إصدار,Sun,8,1,0,1
57937,4551,Center_4,توثيق,Sun,9,1,1,1
16476,4552,Center_1,تجديد,Mon,8,1,1,0
61756,4553,Center_3,توثيق,Tue,13,3,1,0
12382,4554,Center_1,إصدار,Mon,16,0,1,0
59683,4555,Center_4,بدل تالف,Tue,10,1,1,0
97999,4556,Center_4,بدل تالف,Wed,17,0,0,0
55276,4557,Center_2,تجديد,Tue,17,0,1,0
43402,4558,Center_2,إصدار,Tue,8,0,0,1
36946,4559,Center_1,توثيق,Fri,21,3,0,0
89698,4560,Center_2,تجديد,Mon,13,1,1,1
83933,4561,Center_4,بدل تالف,Tue,13,3,0,1
32335,4562,Center_3,إصدار,Mon,9,0,0,0
55095,4563,Center_3,بدل تالف,Mon,11,3,1,1
89930,4564,Center_1,إصدار,Sat,21,1,0,0
37197,4565,Center_2,بدل تالف,Fri,20,1,1,0
32010,4566,Center_1,تجديد,Mon,21,0,0,1
34123,4567,Center_2,تجديد,Tue,19,1,1,0
97923,4568,Center_3,تجديد,Fri,18,1,0,0
12890,4569,Center_2,بدل تالف,Sun,18,0,1,0
18026,4570,Center_2,توثيق,Wed,19,1,1,1
74925,4571,Center_1,بدل تالف,Tue,12,0,0,0
78842,4572,Center_3,بدل تالف,Thu,13,2,1,0
43665,4573,Center_2,توثيق,Fri,13,0,0,0
19277,4574,Center_3,تجديد,Fri,9,2,0,1
52239,4575,Center_2,بدل تالف,Tue,21,0,1,0
57664,4576,Center_3,بدل تالف,Tue,12,3,0,0
58008,4577,Center_2,تجديد,Sat,12,0,1,0
24683,4578,Center_4,بدل تالف,Sun,17,0,0,0
10670,4579,Center_3,توثيق,Tue,21,2,0,1
99211,4580,Center_4,إصدار,Thu,9,3,1,1
27889,4581,Center_4,بدل تالف,Mon,14,1,1,1
65612,4582,Center_4,توثيق,Sun,17,2,1,0
54535,4583,Center_2,تجديد,Sun,9,1,1,1
88542,4584,Center_3,إصدار,Tue,8,2,1,0
64319,4585,Center_2,تجديد,Fri,19,1,1,0
31639,4586,Center_2,تجديد,Mon,13,2,0,1
74712,4587,Center_3,تجديد,Sun,8,1,1,0
26633,4588,Center_1,إصدار,Fri,11,1,1,0
44660,4589,Center_2,توثيق,Wed,11,2,0,0
78975,4590,Center_4,توثيق,Mon,13,1,1,0
42172,4591,Center_2,توثيق,Sun,19,0,1,0
69197,4592,Center_1,توثيق,Sun,12,1,1,0
68847,4593,Center_4,إصدار,Mon,11,1,1,0
21577,4594,Center_2,تجديد,Sat,13,2,1,0
87299,4595,Center_3,بدل تالف,Mon,17,2,0,0
30176,4596,Center_4,إصدار,Wed,12,0,1,0
54386,4597,Center_1,تجديد,Sat,14,2,0,1
73972,4598,Center_2,بدل تالف,Tue,12,1,0,0
99791,4599,Center_3,تجديد,Sat,16,4,1,0
51003,4600,Center_4,توثيق,Wed,10,1,0,0
29996,4601,Center_4,إصدار,Wed,21,2,1,0
96598,4602,Center_3,إصدار,Wed,20,0,1,0
45931,4603,Center_1,بدل تالف,Sun,9,1,1,1
45710,4604,Center_4,إصدار,Sat,20,1,0,0
44693,4605,Center_1,تجديد,Wed,8,1,1,1
45740,4606,Center_1,تجديد,Thu,12,0,1,1
87241,4607,Center_3,بدل تالف,Sat,18,0,1,0
86502,4608,Center_4,بدل تالف,Thu,19,3,1,0
27374,4609,Center_2,بدل تالف,Sat,20,3,0,0
86674,4610,Center_3,بدل تالف,Tue,15,1,1,0
91471,4611,Center_3,توثيق,Thu,16,2,1,0
55913,4612,Center_1,تجديد,Tue,10,2,1,0
76025,4613,Center_2,تجديد,Fri,14,0,1,0
54516,4614,Center_3,تجديد,Tue,11,1,1,0
97796,4615,Center_1,تجديد,Thu,14,1,1,0
36069,4616,Center_4,توثيق,Fri,12,0,1,0
66233,4617,Center_1,بدل تالف,Sun,13,0,1,0
94811,4618,Center_2,إصدار,Fri,15,0,1,1
69049,4619,Center_2,تجديد,Fri,17,2,1,0
49178,4620,Center_1,إصدار,Sun,20,2,0,1
42821,4621,Center_4,توثيق,Tue,17,0,1,0
61727,4622,Center_2,توثيق,Wed,16,3,1,1
70935,4623,Center_2,بدل تالف,Mon,15,0,1,0
26999,4624,Center_4,توثيق,Thu,13,2,1,0
72522,4625,Center_3,بدل تالف,Fri,19,1,0,1
48712,4626,Center_2,إصدار,Sun,12,0,1,0
74551,4627,Center_1,توثيق,Mon,11,1,1,0
50172,4628,Center_4,بدل تالف,Sun,21,1,1,0
43722,4629,Center_2,إصدار,Sat,9,1,1,0
20625,4630,Center_3,تجديد,Fri,15,0,1,0
77165,4631,Center_2,بدل تالف,Wed,10,1,0,0
86509,4632,Center_3,بدل تالف,Sun,13,1,1,0
16859,4633,Center_2,إصدار,Sat,8,0,0,1
51609,4634,Center_2,إصدار,Wed,12,3,1,1
53307,4635,Center_1,إصدار,Thu,10,1,1,0
31839,4636,Center_4,إصدار,Sun,21,0,1,1
37216,4637,Center_4,إصدار,Wed,8,4,1,0
62953,4638,Center_1,بدل تالف,Sun,14,0,1,0
94481,4639,Center_4,إصدار,Tue,15,1,1,0
70593,4640,Center_4,تجديد,Sun,17,2,1,0
82075,4641,Center_4,إصدار,Sun,16,0,0,1
59522,4642,Center_2,توثيق,Sat,11,0,0,0
14886,4643,Center_2,بدل تالف,Tue,9,1,0,1
17485,4644,Center_3,تجديد,Mon,21,2,1,0
41455,4645,Center_3,بدل تالف,Wed,15,2,0,0
26767,4646,Center_4,توثيق,Fri,16,3,1,1
38453,4647,Center_4,إصدار,Mon,11,2,1,0
86280,4648,Center_4,بدل تالف,Mon,13,1,1,0
63442,4649,Center_1,بدل تالف,Fri,19,0,1,1
61877,4650,Center_2,إصدار,Tue,12,2,0,0
22226,4651,Center_4,بدل تالف,Tue,20,0,1,0
32588,4652,Center_4,بدل تالف,Tue,16,2,1,0
88976,4653,Center_2,بدل تالف,Sat,19,2,0,0
41709,4654,Center_3,توثيق,Sat,18,1,1,0
57788,4655,Center_4,توثيق,Wed,11,1,1,0
98031,4656,Center_4,توثيق,Tue,14,1,1,0
47019,4657,Center_4,تجديد,Mon,9,2,0,1
54948,4658,Center_4,بدل تالف,Wed,8,0,1,0
75133,4659,Center_2,إصدار,Sat,8,1,0,0
76458,4660,Center_2,إصدار,Fri,12,2,1,0
37526,4661,Center_2,بدل تالف,Fri,14,0,1,0
83493,4662,Center_3,إصدار,Sun,19,3,1,1
62198,4663,Center_4,تجديد,Sun,12,2,1,0
53395,4664,Center_3,إصدار,Wed,21,0,1,1
34031,4665,Center_3,توثيق,Sat,11,2,1,0
85542,4666,Center_2,توثيق,Wed,21,1,1,0
47701,4667,Center_4,توثيق,Sat,16,0,1,0
35939,4668,Center_4,توثيق,Fri,9,1,1,1
59145,4669,Center_3,إصدار,Fri,9,2,1,0
30324,4670,Center_1,بدل تالف,Tue,17,1,1,0
32867,4671,Center_1,تجديد,Sun,8,3,1,0
10203,4672,Center_4,تجديد,Mon,12,0,1,1
26544,4673,Center_4,إصدار,Tue,19,1,0,1
25899,4674,Center_3,إصدار,Mon,12,1,0,0
39063,4675,Center_3,توثيق,Wed,8,1,1,0
13748,4676,Center_2,بدل تالف,Sun,13,1,0,1
76629,4677,Center_3,توثيق,Fri,12,2,1,0
90764,4678,Center_3,بدل تالف,Mon,14,1,1,1
30884,4679,Center_1,توثيق,Thu,18,0,1,0
35183,4680,Center_1,تجديد,Wed,19,3,0,0
91570,4681,Center_1,بدل تالف,Sat,8,1,1,0
81246,4682,Center_1,تجديد,Tue,10,1,1,0
29259,4683,Center_3,توثيق,Sat,20,2,1,1
45959,4684,Center_4,تجديد,Fri,17,1,0,0
43457,4685,Center_1,إصدار,Fri,20,1,1,1
95679,4686,Center_2,تجديد,Tue,16,1,1,0
12103,4687,Center_2,تجديد,Sun,13,1,1,0
75901,4688,Center_3,توثيق,Mon,9,1,1,0
54535,4689,Center_2,تجديد,Sat,20,0,0,0
26103,4690,Center_1,تجديد,Sat,16,0,0,1
88278,4691,Center_4,إصدار,Mon,10,2,1,0
22391,4692,Center_4,بدل تالف,Mon,10,0,1,0
38901,4693,Center_1,بدل تالف,Wed,9,1,0,0
91159,4694,Center_2,تجديد,Tue,12,0,0,0
77914,4695,Center_3,بدل تالف,Fri,10,0,1,0
60357,4696,Center_4,بدل تالف,Fri,13,2,1,1
96908,4697,Center_1,تجديد,Thu,12,1,1,0
48437,4698,Center_1,توثيق,Thu,18,0,1,0
45503,4699,Center_2,تجديد,Fri,16,2,0,0
85403,4700,Center_3,بدل تالف,Wed,17,0,1,1
51258,4701,Center_3,إصدار,Sat,17,0,1,0
43724,4702,Center_2,بدل تالف,Mon,21,1,1,0
74286,4703,Center_1,توثيق,Fri,19,0,1,0
84842,4704,Center_2,تجديد,Sun,10,0,0,0
24908,4705,Center_2,بدل تالف,Sat,10,1,0,0
60626,4706,Center_2,بدل تالف,Sat,11,2,0,0
